instruction,extension,isa_bases,evidence_kind,asm_occurrences,hdl_occurrences,core_hits,tests_hits,vendor_hits,sample_files
c.jr,Zca,RV32;RV64,hdl,0,11,11,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe2_decd.v;C910_RTL_FACTORY/gen_rtl/ifu/rtl/ct_ifu_decd_normal.v
c.li,Zca,RV32;RV64,hdl,0,11,11,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe0_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe1_decd.v;C910_RTL_FACTORY/gen_rtl/iu/rtl/ct_iu_alu.v
csrrc,Zicsr,RV32;RV64,hdl,0,11,11,0,0,C910_RTL_FACTORY/gen_rtl/ciu/rtl/ct_ciu_regs.v;C910_RTL_FACTORY/gen_rtl/ciu/rtl/ct_piu_other_io_sync.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd_special.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_fence.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe0_decd.v
fclass.d,D,RV32;RV64,hdl,0,11,11,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v;C910_RTL_FACTORY/gen_rtl/vfalu/rtl/ct_fspu_dp.v
fsgnj.d,D,RV32;RV64,hdl,0,11,11,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v;C910_RTL_FACTORY/gen_rtl/vfalu/rtl/ct_fspu_dp.v
fsgnj.s,F,RV32;RV64,hdl,0,11,11,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v;C910_RTL_FACTORY/gen_rtl/vfalu/rtl/ct_fspu_dp.v
fsgnjn.d,D,RV32;RV64,hdl,0,11,11,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v;C910_RTL_FACTORY/gen_rtl/vfalu/rtl/ct_fspu_dp.v
fsgnjn.s,F,RV32;RV64,hdl,0,11,11,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v;C910_RTL_FACTORY/gen_rtl/vfalu/rtl/ct_fspu_dp.v
fsgnjx.d,D,RV32;RV64,hdl,0,11,11,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v;C910_RTL_FACTORY/gen_rtl/vfalu/rtl/ct_fspu_dp.v
fsgnjx.s,F,RV32;RV64,hdl,0,11,11,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v;C910_RTL_FACTORY/gen_rtl/vfalu/rtl/ct_fspu_dp.v
vfmv.f.s,Zvl32b,RV32;RV64,hdl,0,11,11,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
wfi,Sm,RV32;RV64,hdl,0,11,11,0,0,C910_RTL_FACTORY/gen_rtl/cp0/rtl/ct_cp0_iui.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd_special.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_fence.v;C910_RTL_FACTORY/gen_rtl/rtu/rtl/ct_rtu_retire.v
csrrs,Zicsr,RV32;RV64,hdl,0,10,10,0,0,C910_RTL_FACTORY/gen_rtl/ciu/rtl/ct_ciu_regs.v;C910_RTL_FACTORY/gen_rtl/ciu/rtl/ct_piu_other_io_sync.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd_special.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_fence.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe0_decd.v
csrrw,Zicsr,RV32;RV64,hdl,0,10,10,0,0,C910_RTL_FACTORY/gen_rtl/ciu/rtl/ct_ciu_regs.v;C910_RTL_FACTORY/gen_rtl/ciu/rtl/ct_piu_other_io_sync.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd_special.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_fence.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe0_decd.v
ecall,I,RV32;RV64,hdl,0,10,10,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd_special.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe0_decd.v;C910_RTL_FACTORY/gen_rtl/iu/rtl/ct_iu_special.v
fclass.h,Zfh,RV32;RV64,hdl,0,10,10,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
feq.h,Zfh,RV32;RV64,hdl,0,10,10,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
feq.s,F,RV32;RV64,hdl,0,10,10,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fle.h,Zfh,RV32;RV64,hdl,0,10,10,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fle.s,F,RV32;RV64,hdl,0,10,10,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
flt.h,Zfh,RV32;RV64,hdl,0,10,10,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
flt.s,F,RV32;RV64,hdl,0,10,10,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
lr.w,Zalrsc,RV32;RV64,hdl,0,10,10,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd_special.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe3_decd.v;C910_RTL_FACTORY/gen_rtl/ifu/rtl/ct_ifu_decd_normal.v
vfmv.s.f,Zvl32b,RV32;RV64,hdl,0,10,10,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
c.jalr,Zca,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd_special.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_ir_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe2_decd.v;C910_RTL_FACTORY/gen_rtl/ifu/rtl/ct_ifu_decd_normal.v
ebreak,I,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd_special.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe0_decd.v;C910_RTL_FACTORY/gen_rtl/iu/rtl/ct_iu_special.v
fadd.d,D,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fadd.h,Zfh,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fadd.s,F,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fdiv.d,D,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fdiv.s,F,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fmadd.d,D,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fmadd.h,Zfh,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fmadd.s,F,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fmax.d,D,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
fmax.h,Zfh,RV32;RV64,hdl,0,9,9,0,0,C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_id_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe6_decd.v;C910_RTL_FACTORY/gen_rtl/idu/rtl/ct_idu_rf_pipe7_decd.v
