instruction,extension,isa_bases,evidence_kind,asm_occurrences,hdl_occurrences,core_hits,tests_hits,vendor_hits,sample_files
fcvt.d.s,D,RV32;RV64,hdl,0,18,18,0,0,generators/boom/src/main/scala/v3/common/consts.scala;generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v3/exu/execution-units/fpu.scala;generators/boom/src/main/scala/v3/exu/register-read/func-unit-decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala
fcvt.s.d,D,RV32;RV64,hdl,0,18,18,0,0,generators/boom/src/main/scala/v3/common/consts.scala;generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v3/exu/execution-units/fpu.scala;generators/boom/src/main/scala/v3/exu/register-read/func-unit-decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala
fdiv.d,D,RV32;RV64,hdl,0,18,18,0,0,generators/boom/src/main/scala/v3/common/consts.scala;generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v3/exu/execution-units/fdiv.scala;generators/boom/src/main/scala/v3/exu/register-read/func-unit-decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala
fdiv.s,F,RV32;RV64,hdl,0,18,18,0,0,generators/boom/src/main/scala/v3/common/consts.scala;generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v3/exu/execution-units/fdiv.scala;generators/boom/src/main/scala/v3/exu/register-read/func-unit-decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala
fmv.x.d,D,RV64,hdl,0,18,18,0,0,generators/boom/src/main/scala/v3/common/consts.scala;generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v3/exu/execution-units/fpu.scala;generators/boom/src/main/scala/v3/exu/register-read/func-unit-decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala
fsqrt.d,D,RV32;RV64,hdl,0,18,18,0,0,generators/boom/src/main/scala/v3/common/consts.scala;generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v3/exu/execution-units/fdiv.scala;generators/boom/src/main/scala/v3/exu/register-read/func-unit-decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala
fsqrt.s,F,RV32;RV64,hdl,0,18,18,0,0,generators/boom/src/main/scala/v3/common/consts.scala;generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v3/exu/execution-units/fdiv.scala;generators/boom/src/main/scala/v3/exu/register-read/func-unit-decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala
lbu,I,RV32;RV64,asm;hdl,4,14,16,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/scripts/debug_rom/debug_rom.S;generators/rocket-chip/scripts/debug_rom/debug_rom_nonzero.S;software/baremetal-ide/driver/national-semiconductor/ns16550a/ns16550a.S
lh,I,RV32;RV64,hdl,0,18,18,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v3/lsu/lsu.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/boom/src/main/scala/v4/lsu/lsu.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
andn,B,RV32;RV64,hdl,0,17,17,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/ALU.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
sd,I,RV32;RV64,hdl,0,17,17,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/devices/debug/Debug.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
bext,Zbs,RV32;RV64,hdl,0,16,16,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/ALU.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
divuw,M,RV64,hdl,0,16,16,0,0,generators/boom/src/main/scala/v3/common/consts.scala;generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v3/exu/register-read/func-unit-decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
divw,M,RV64,hdl,0,16,16,0,0,generators/boom/src/main/scala/v3/common/consts.scala;generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v3/exu/register-read/func-unit-decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
fld,D,RV32;RV64,hdl,0,16,16,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fsd,D,RV32;RV64,hdl,0,16,16,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
lb,I,RV32;RV64,hdl,0,16,16,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/RocketCore.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
mulw,M,RV64,hdl,0,16,16,0,0,generators/boom/src/main/scala/v3/common/consts.scala;generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v3/exu/register-read/func-unit-decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
remuw,M,RV64,hdl,0,16,16,0,0,generators/boom/src/main/scala/v3/common/consts.scala;generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v3/exu/register-read/func-unit-decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
remw,M,RV64,hdl,0,16,16,0,0,generators/boom/src/main/scala/v3/common/consts.scala;generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v3/exu/register-read/func-unit-decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
rol,B,RV32;RV64,hdl,0,16,16,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/ALU.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
dret,Sdext,RV32;RV64,asm;hdl,2,13,15,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/scripts/debug_rom/debug_rom.S;generators/rocket-chip/scripts/debug_rom/debug_rom_nonzero.S;generators/rocket-chip/src/main/scala/rocket/IDecode.scala
ecall,I,RV32;RV64,asm;hdl,2,13,13,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;software/firemarshal/boards/firechip/base-workloads/br-base/trigger/end.S;software/firemarshal/boards/firechip/base-workloads/br-base/trigger/start.S
flw,F,RV32;RV64,hdl,0,15,15,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions32.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fmv.w.x,F,RV32;RV64,hdl,0,15,15,0,0,generators/boom/src/main/scala/v3/common/consts.scala;generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v3/exu/execution-units/fpu.scala;generators/boom/src/main/scala/v3/exu/register-read/func-unit-decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala
fmv.x.w,F,RV32;RV64,hdl,0,15,15,0,0,generators/boom/src/main/scala/v3/common/consts.scala;generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v3/exu/execution-units/fpu.scala;generators/boom/src/main/scala/v3/exu/register-read/func-unit-decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala
fsw,F,RV32;RV64,hdl,0,15,15,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions32.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
sret,S,RV32;RV64,asm;hdl,1,14,14,0,0,generators/boom/src/main/scala/v3/common/consts.scala;generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/CSR.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala
csrrci,Zicsr,RV32;RV64,asm;hdl,1,13,13,0,0,generators/boom/src/main/scala/v3/common/consts.scala;generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v3/exu/register-read/func-unit-decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;software/baremetal-ide/glossy/src/trap/trap.S
csrrsi,Zicsr,RV32;RV64,asm;hdl,1,13,13,0,0,generators/boom/src/main/scala/v3/common/consts.scala;generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v3/exu/register-read/func-unit-decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;software/baremetal-ide/glossy/src/trap/trap.S
fclass.d,D,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/common/consts.scala;generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v3/exu/execution-units/fpu.scala;generators/boom/src/main/scala/v3/exu/register-read/func-unit-decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala
fclass.s,F,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/common/consts.scala;generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v3/exu/execution-units/fpu.scala;generators/boom/src/main/scala/v3/exu/register-read/func-unit-decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala
fcvt.d.l,D,RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.d.lu,D,RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.d.w,D,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.d.wu,D,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.l.d,D,RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.l.s,F,RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.lu.d,D,RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.lu.s,F,RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.s.l,F,RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.s.lu,F,RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.s.w,F,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.s.wu,F,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.w.d,D,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.w.s,F,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.wu.d,D,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fcvt.wu.s,F,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fence.i,Zifencei,RV32;RV64,asm;hdl,1,13,14,0,0,generators/boom/src/main/scala/v3/common/consts.scala;generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala
feq.d,D,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
feq.s,F,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fle.d,D,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fle.s,F,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
flt.d,D,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
flt.s,F,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fmax.d,D,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fmax.s,F,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fmin.d,D,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fmin.s,F,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fsgnjn.d,D,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fsgnjn.s,F,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fsgnjx.d,D,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
fsgnjx.s,F,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/tile/FPU.scala
lhu,I,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
lwu,I,RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
orn,B,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/ALU.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
xnor,B,RV32;RV64,hdl,0,14,14,0,0,generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/ALU.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;generators/rocket-chip/src/main/scala/system/RocketTestSuite.scala
amoor.w,Zaamo,RV32;RV64,asm;hdl,1,12,13,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;tools/torture/generator/src/main/scala/SeqMem.scala
csrrwi,Zicsr,RV32;RV64,hdl,0,13,13,0,0,generators/boom/src/main/scala/v3/common/consts.scala;generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v3/exu/register-read/func-unit-decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala
amoadd.d,Zaamo,RV64,hdl,0,12,12,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;tools/torture/generator/src/main/scala/SeqMem.scala
amoadd.w,Zaamo,RV32;RV64,hdl,0,12,12,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;tools/torture/generator/src/main/scala/SeqMem.scala
amoand.d,Zaamo,RV64,hdl,0,12,12,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;tools/torture/generator/src/main/scala/SeqMem.scala
amoand.w,Zaamo,RV32;RV64,hdl,0,12,12,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;tools/torture/generator/src/main/scala/SeqMem.scala
amomax.d,Zaamo,RV64,hdl,0,12,12,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;tools/torture/generator/src/main/scala/SeqMem.scala
amomax.w,Zaamo,RV32;RV64,hdl,0,12,12,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;tools/torture/generator/src/main/scala/SeqMem.scala
amomaxu.d,Zaamo,RV64,hdl,0,12,12,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;tools/torture/generator/src/main/scala/SeqMem.scala
amomaxu.w,Zaamo,RV32;RV64,hdl,0,12,12,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;tools/torture/generator/src/main/scala/SeqMem.scala
amomin.d,Zaamo,RV64,hdl,0,12,12,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;tools/torture/generator/src/main/scala/SeqMem.scala
amomin.w,Zaamo,RV32;RV64,hdl,0,12,12,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;tools/torture/generator/src/main/scala/SeqMem.scala
amominu.d,Zaamo,RV64,hdl,0,12,12,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;tools/torture/generator/src/main/scala/SeqMem.scala
amominu.w,Zaamo,RV32;RV64,hdl,0,12,12,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;tools/torture/generator/src/main/scala/SeqMem.scala
amoor.d,Zaamo,RV64,hdl,0,12,12,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;tools/torture/generator/src/main/scala/SeqMem.scala
amoswap.d,Zaamo,RV64,hdl,0,12,12,0,0,generators/boom/src/main/scala/v3/exu/decode.scala;generators/boom/src/main/scala/v4/exu/decode.scala;generators/rocket-chip/src/main/scala/rocket/IDecode.scala;generators/rocket-chip/src/main/scala/rocket/Instructions.scala;tools/torture/generator/src/main/scala/SeqMem.scala
